chrom	source	feature	start	end	score	strand	frame	attributes	Description	Name	Parent	counts
chr1	HAVANA	gene	11674480	11691650	.	-	.	ID=ENSG00000116670.15;gene_id=ENSG00000116670.15;gene_type=protein_coding;gene_name=MAD2L2;level=2;hgnc_id=HGNC:6764;havana_gene=OTTHUMG00000002231.6	MAD2L2	ENSG00000116670.15	ENSG00000116670.15	9
chr1	HAVANA	gene	11736084	11754802	.	+	.	ID=ENSG00000177674.16;gene_id=ENSG00000177674.16;gene_type=protein_coding;gene_name=AGTRAP;level=2;hgnc_id=HGNC:13539;havana_gene=OTTHUMG00000002230.6	AGTRAP	ENSG00000177674.16	ENSG00000177674.16	14
chr1	HAVANA	gene	11761787	11789585	.	+	.	ID=ENSG00000215910.7;gene_id=ENSG00000215910.7;gene_type=protein_coding;gene_name=C1orf167;level=1;hgnc_id=HGNC:25262;havana_gene=OTTHUMG00000002228.2	C1orf167	ENSG00000215910.7	ENSG00000215910.7	7
chr1	HAVANA	gene	11785723	11806455	.	-	.	ID=ENSG00000177000.13;gene_id=ENSG00000177000.13;gene_type=protein_coding;gene_name=MTHFR;level=2;hgnc_id=HGNC:7436;havana_gene=OTTHUMG00000002277.8	MTHFR	ENSG00000177000.13	ENSG00000177000.13	19
chr1	HAVANA	gene	11806096	11848079	.	+	.	ID=ENSG00000011021.23;gene_id=ENSG00000011021.23;gene_type=protein_coding;gene_name=CLCN6;level=2;hgnc_id=HGNC:2024;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000002299.8	CLCN6	ENSG00000011021.23	ENSG00000011021.23	10
chr1	HAVANA	gene	11907940	11914298	.	+	.	ID=ENSG00000285646.2;gene_id=ENSG00000285646.2;gene_type=lncRNA;gene_name=RP5-934G17.7;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000193227.7	RP5-934G17.7	ENSG00000285646.2	ENSG00000285646.2	6
chr1	HAVANA	gene	11934205	11975538	.	+	.	ID=ENSG00000083444.17;gene_id=ENSG00000083444.17;gene_type=protein_coding;gene_name=PLOD1;level=2;hgnc_id=HGNC:9081;havana_gene=OTTHUMG00000002393.5	PLOD1	ENSG00000083444.17	ENSG00000083444.17	9
chr1	HAVANA	gene	11980181	12015211	.	+	.	ID=ENSG00000116688.18;gene_id=ENSG00000116688.18;gene_type=protein_coding;gene_name=MFN2;level=2;hgnc_id=HGNC:16877;havana_gene=OTTHUMG00000002392.8	MFN2	ENSG00000116688.18	ENSG00000116688.18	33
chr1	HAVANA	gene	12019466	12032045	.	+	.	ID=ENSG00000116691.11;gene_id=ENSG00000116691.11;gene_type=protein_coding;gene_name=MIIP;level=2;hgnc_id=HGNC:25715;tag=ncRNA_host;havana_gene=OTTHUMG00000002439.2	MIIP	ENSG00000116691.11	ENSG00000116691.11	7
chr1	HAVANA	gene	12230030	12512047	.	+	.	ID=ENSG00000048707.15;gene_id=ENSG00000048707.15;gene_type=protein_coding;gene_name=VPS13D;level=2;hgnc_id=HGNC:23595;tag=ncRNA_host;havana_gene=OTTHUMG00000013155.8	VPS13D	ENSG00000048707.15	ENSG00000048707.15	20
chr1	HAVANA	gene	13583465	13617957	.	+	.	ID=ENSG00000162493.17;gene_id=ENSG00000162493.17;gene_type=protein_coding;gene_name=PDPN;level=1;hgnc_id=HGNC:29602;havana_gene=OTTHUMG00000007912.5	PDPN	ENSG00000162493.17	ENSG00000162493.17	11
chr1	HAVANA	gene	13700198	13825079	.	+	.	ID=ENSG00000116731.22;gene_id=ENSG00000116731.22;gene_type=protein_coding;gene_name=PRDM2;level=2;hgnc_id=HGNC:9347;havana_gene=OTTHUMG00000007917.6	PRDM2	ENSG00000116731.22	ENSG00000116731.22	14
chr1	HAVANA	gene	13892792	15118043	.	+	.	ID=ENSG00000189337.17;gene_id=ENSG00000189337.17;gene_type=protein_coding;gene_name=KAZN;level=2;hgnc_id=HGNC:29173;havana_gene=OTTHUMG00000002042.8	KAZN	ENSG00000189337.17	ENSG00000189337.17	9
chr1	HAVANA	gene	14338825	14419973	.	-	.	ID=ENSG00000234593.3;gene_id=ENSG00000234593.3;gene_type=lncRNA;gene_name=KAZN-AS1;level=2;hgnc_id=HGNC:53610;havana_gene=OTTHUMG00000002044.9	KAZN-AS1	ENSG00000234593.3	ENSG00000234593.3	7
chr1	HAVANA	gene	15111815	15153618	.	-	.	ID=ENSG00000175147.13;gene_id=ENSG00000175147.13;gene_type=lncRNA;gene_name=TMEM51-AS1;level=2;hgnc_id=HGNC:26301;havana_gene=OTTHUMG00000002043.8	TMEM51-AS1	ENSG00000175147.13	ENSG00000175147.13	6
chr1	HAVANA	gene	15152532	15220478	.	+	.	ID=ENSG00000171729.14;gene_id=ENSG00000171729.14;gene_type=protein_coding;gene_name=TMEM51;level=1;hgnc_id=HGNC:25488;havana_gene=OTTHUMG00000002046.5	TMEM51	ENSG00000171729.14	ENSG00000171729.14	6
chr1	HAVANA	gene	15236521	15400283	.	+	.	ID=ENSG00000142621.20;gene_id=ENSG00000142621.20;gene_type=protein_coding;gene_name=FHAD1;level=1;hgnc_id=HGNC:29408;havana_gene=OTTHUMG00000002088.11	FHAD1	ENSG00000142621.20	ENSG00000142621.20	23
chr1	HAVANA	gene	15490832	15526534	.	-	.	ID=ENSG00000132906.18;gene_id=ENSG00000132906.18;gene_type=protein_coding;gene_name=CASP9;level=1;hgnc_id=HGNC:1511;havana_gene=OTTHUMG00000002256.8	CASP9	ENSG00000132906.18	ENSG00000132906.18	11
chr1	HAVANA	gene	15526813	15592379	.	+	.	ID=ENSG00000116138.13;gene_id=ENSG00000116138.13;gene_type=protein_coding;gene_name=DNAJC16;level=2;hgnc_id=HGNC:29157;tag=ncRNA_host;havana_gene=OTTHUMG00000002358.4	DNAJC16	ENSG00000116138.13	ENSG00000116138.13	10
chr1	HAVANA	gene	15617458	15669044	.	+	.	ID=ENSG00000197312.12;gene_id=ENSG00000197312.12;gene_type=protein_coding;gene_name=DDI2;level=2;hgnc_id=HGNC:24578;tag=overlapping_locus;havana_gene=OTTHUMG00000002381.3	DDI2	ENSG00000197312.12	ENSG00000197312.12	6
chr1	HAVANA	gene	15756607	15786594	.	+	.	ID=ENSG00000162458.13;gene_id=ENSG00000162458.13;gene_type=protein_coding;gene_name=FBLIM1;level=2;hgnc_id=HGNC:24686;havana_gene=OTTHUMG00000003079.8	FBLIM1	ENSG00000162458.13	ENSG00000162458.13	15
chr1	HAVANA	gene	15836095	15940456	.	+	.	ID=ENSG00000065526.12;gene_id=ENSG00000065526.12;gene_type=protein_coding;gene_name=SPEN;level=2;hgnc_id=HGNC:17575;havana_gene=OTTHUMG00000009376.4	SPEN	ENSG00000065526.12	ENSG00000065526.12	6
chr1	HAVANA	gene	15941869	15976132	.	-	.	ID=ENSG00000116809.12;gene_id=ENSG00000116809.12;gene_type=protein_coding;gene_name=ZBTB17;level=2;hgnc_id=HGNC:12936;havana_gene=OTTHUMG00000009377.3	ZBTB17	ENSG00000116809.12	ENSG00000116809.12	16
chr1	HAVANA	gene	16014028	16019594	.	-	.	ID=ENSG00000173641.18;gene_id=ENSG00000173641.18;gene_type=protein_coding;gene_name=HSPB7;level=1;hgnc_id=HGNC:5249;havana_gene=OTTHUMG00000009531.2	HSPB7	ENSG00000173641.18	ENSG00000173641.18	7
chr1	HAVANA	gene	16018875	16034050	.	+	.	ID=ENSG00000186510.12;gene_id=ENSG00000186510.12;gene_type=protein_coding;gene_name=CLCNKA;level=2;hgnc_id=HGNC:2026;havana_gene=OTTHUMG00000009529.4	CLCNKA	ENSG00000186510.12	ENSG00000186510.12	7
chr1	HAVANA	gene	16040252	16057311	.	+	.	ID=ENSG00000184908.19;gene_id=ENSG00000184908.19;gene_type=protein_coding;gene_name=CLCNKB;level=2;hgnc_id=HGNC:2027;havana_gene=OTTHUMG00000009530.2	CLCNKB	ENSG00000184908.19	ENSG00000184908.19	16
chr1	HAVANA	gene	16197854	16212652	.	-	.	ID=ENSG00000142632.17;gene_id=ENSG00000142632.17;gene_type=protein_coding;gene_name=ARHGEF19;level=2;hgnc_id=HGNC:26604;havana_gene=OTTHUMG00000002219.5	ARHGEF19	ENSG00000142632.17	ENSG00000142632.17	6
chr1	HAVANA	gene	16352575	16398145	.	+	.	ID=ENSG00000055070.17;gene_id=ENSG00000055070.17;gene_type=protein_coding;gene_name=SZRD1;level=2;hgnc_id=HGNC:30232;havana_gene=OTTHUMG00000002217.6	SZRD1	ENSG00000055070.17	ENSG00000055070.17	10
chr1	HAVANA	gene	16387117	16437424	.	-	.	ID=ENSG00000187144.11;gene_id=ENSG00000187144.11;gene_type=protein_coding;gene_name=SPATA21;level=1;hgnc_id=HGNC:28026;havana_gene=OTTHUMG00000002312.3	SPATA21	ENSG00000187144.11	ENSG00000187144.11	6
chr1	HAVANA	gene	16440721	16460078	.	+	.	ID=ENSG00000157191.20;gene_id=ENSG00000157191.20;gene_type=protein_coding;gene_name=NECAP2;level=1;hgnc_id=HGNC:25528;havana_gene=OTTHUMG00000002313.5	NECAP2	ENSG00000157191.20	ENSG00000157191.20	12
chr1	HAVANA	gene	16467436	16499257	.	-	.	ID=ENSG00000080947.15;gene_id=ENSG00000080947.15;gene_type=transcribed_unprocessed_pseudogene;gene_name=CROCCP3;level=2;hgnc_id=HGNC:29405;havana_gene=OTTHUMG00000037885.4	CROCCP3	ENSG00000080947.15	ENSG00000080947.15	6
chr1	HAVANA	gene	16562319	16613562	.	-	.	ID=ENSG00000219481.10;gene_id=ENSG00000219481.10;gene_type=protein_coding;gene_name=NBPF1;level=2;hgnc_id=HGNC:26088;havana_gene=OTTHUMG00000002487.10	NBPF1	ENSG00000219481.10	ENSG00000219481.10	7
chr1	HAVANA	gene	16618253	16657232	.	-	.	ID=ENSG00000215908.10;gene_id=ENSG00000215908.10;gene_type=transcribed_unprocessed_pseudogene;gene_name=CROCCP2;level=2;hgnc_id=HGNC:28170;tag=overlapping_locus;havana_gene=OTTHUMG00000037884.9	CROCCP2	ENSG00000215908.10	ENSG00000215908.10	7
chr1	HAVANA	gene	16740273	16972964	.	+	.	ID=ENSG00000058453.17;gene_id=ENSG00000058453.17;gene_type=protein_coding;gene_name=CROCC;level=2;hgnc_id=HGNC:21299;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000002200.10	CROCC	ENSG00000058453.17	ENSG00000058453.17	13
chr1	HAVANA	gene	16754910	16770237	.	-	.	ID=ENSG00000186715.11;gene_id=ENSG00000186715.11;gene_type=transcribed_unprocessed_pseudogene;gene_name=MST1L;level=1;hgnc_id=HGNC:7390;havana_gene=OTTHUMG00000002578.4	MST1L	ENSG00000186715.11	ENSG00000186715.11	6
chr1	HAVANA	gene	16870945	16883659	.	+	.	ID=ENSG00000228549.5;gene_id=ENSG00000228549.5;gene_type=lncRNA;gene_name=RP11-108M9.3;level=2;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000002203.6	RP11-108M9.3	ENSG00000228549.5	ENSG00000228549.5	9
chr1	HAVANA	gene	16887577	16889706	.	-	.	ID=ENSG00000238142.2;gene_id=ENSG00000238142.2;gene_type=lncRNA;gene_name=RP11-108M9.4;level=1;havana_gene=OTTHUMG00000002204.5	RP11-108M9.4	ENSG00000238142.2	ENSG00000238142.2	7
chr1	HAVANA	gene	16974502	16980632	.	-	.	ID=ENSG00000117122.14;gene_id=ENSG00000117122.14;gene_type=protein_coding;gene_name=MFAP2;level=2;hgnc_id=HGNC:7033;havana_gene=OTTHUMG00000002290.2	MFAP2	ENSG00000117122.14	ENSG00000117122.14	6
chr1	HAVANA	gene	16985958	17011928	.	-	.	ID=ENSG00000159363.19;gene_id=ENSG00000159363.19;gene_type=protein_coding;gene_name=ATP13A2;level=1;hgnc_id=HGNC:30213;tag=overlapping_locus;havana_gene=OTTHUMG00000002293.5	ATP13A2	ENSG00000159363.19	ENSG00000159363.19	14
chr1	HAVANA	gene	17018722	17054032	.	-	.	ID=ENSG00000117118.10;gene_id=ENSG00000117118.10;gene_type=protein_coding;gene_name=SDHB;level=2;hgnc_id=HGNC:10681;havana_gene=OTTHUMG00000002289.4	SDHB	ENSG00000117118.10	ENSG00000117118.10	8
chr1	HAVANA	gene	17539698	17697874	.	+	.	ID=ENSG00000074964.17;gene_id=ENSG00000074964.17;gene_type=protein_coding;gene_name=ARHGEF10L;level=2;hgnc_id=HGNC:25540;havana_gene=OTTHUMG00000002514.4	ARHGEF10L	ENSG00000074964.17	ENSG00000074964.17	9
chr1	HAVANA	gene	18871430	18902724	.	-	.	ID=ENSG00000159423.17;gene_id=ENSG00000159423.17;gene_type=protein_coding;gene_name=ALDH4A1;level=1;hgnc_id=HGNC:406;tag=ncRNA_host;havana_gene=OTTHUMG00000002443.7	ALDH4A1	ENSG00000159423.17	ENSG00000159423.17	6
chr1	HAVANA	gene	19074510	19210266	.	-	.	ID=ENSG00000127481.15;gene_id=ENSG00000127481.15;gene_type=protein_coding;gene_name=UBR4;level=2;hgnc_id=HGNC:30313;tag=overlapping_locus;havana_gene=OTTHUMG00000002498.6	UBR4	ENSG00000127481.15	ENSG00000127481.15	17
chr1	HAVANA	gene	19215660	19251527	.	-	.	ID=ENSG00000127463.15;gene_id=ENSG00000127463.15;gene_type=protein_coding;gene_name=EMC1;level=1;hgnc_id=HGNC:28957;havana_gene=OTTHUMG00000002497.6	EMC1	ENSG00000127463.15	ENSG00000127463.15	13
chr1	HAVANA	gene	19312326	19329300	.	+	.	ID=ENSG00000040487.13;gene_id=ENSG00000040487.13;gene_type=protein_coding;gene_name=SLC66A1;level=1;hgnc_id=HGNC:26001;havana_gene=OTTHUMG00000002521.8	SLC66A1	ENSG00000040487.13	ENSG00000040487.13	6
chr1	HAVANA	gene	19338775	19485539	.	-	.	ID=ENSG00000077549.19;gene_id=ENSG00000077549.19;gene_type=protein_coding;gene_name=CAPZB;level=2;hgnc_id=HGNC:1491;havana_gene=OTTHUMG00000002556.12	CAPZB	ENSG00000077549.19	ENSG00000077549.19	15
chr1	HAVANA	gene	19484403	19629821	.	+	.	ID=ENSG00000173436.15;gene_id=ENSG00000173436.15;gene_type=protein_coding;gene_name=MICOS10;level=2;hgnc_id=HGNC:32068;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000002712.4	MICOS10	ENSG00000173436.15	ENSG00000173436.15	11
chr1	HAVANA	gene	19596979	19658456	.	+	.	ID=ENSG00000158747.15;gene_id=ENSG00000158747.15;gene_type=protein_coding;gene_name=NBL1;level=1;hgnc_id=HGNC:7650;tag=overlapping_locus;havana_gene=OTTHUMG00000002700.7	NBL1	ENSG00000158747.15	ENSG00000158747.15	14
chr1	HAVANA	gene	19682240	19799945	.	-	.	ID=ENSG00000162542.14;gene_id=ENSG00000162542.14;gene_type=protein_coding;gene_name=TMCO4;level=2;hgnc_id=HGNC:27393;havana_gene=OTTHUMG00000002697.1	TMCO4	ENSG00000162542.14	ENSG00000162542.14	8
chr1	HAVANA	gene	19975431	19980416	.	-	.	ID=ENSG00000188257.12;gene_id=ENSG00000188257.12;gene_type=protein_coding;gene_name=PLA2G2A;level=2;hgnc_id=HGNC:9031;havana_gene=OTTHUMG00000002699.4	PLA2G2A	ENSG00000188257.12	ENSG00000188257.12	6
chr1	HAVANA	gene	20028179	20091911	.	+	.	ID=ENSG00000127472.11;gene_id=ENSG00000127472.11;gene_type=protein_coding;gene_name=PLA2G5;level=2;hgnc_id=HGNC:9038;havana_gene=OTTHUMG00000002698.4	PLA2G5	ENSG00000127472.11	ENSG00000127472.11	8
chr1	HAVANA	gene	20290875	20359518	.	+	.	ID=ENSG00000158816.16;gene_id=ENSG00000158816.16;gene_type=protein_coding;gene_name=VWA5B1;level=1;hgnc_id=HGNC:26538;havana_gene=OTTHUMG00000002835.7	VWA5B1	ENSG00000158816.16	ENSG00000158816.16	8
chr1	HAVANA	gene	20360579	20431234	.	-	.	ID=ENSG00000236963.7;gene_id=ENSG00000236963.7;gene_type=lncRNA;gene_name=LINC01141;level=2;hgnc_id=HGNC:49455;tag=overlapping_locus;havana_gene=OTTHUMG00000002842.10	LINC01141	ENSG00000236963.7	ENSG00000236963.7	11
chr1	HAVANA	gene	20664014	20718017	.	-	.	ID=ENSG00000117245.13;gene_id=ENSG00000117245.13;gene_type=protein_coding;gene_name=KIF17;level=2;hgnc_id=HGNC:19167;tag=overlapping_locus;havana_gene=OTTHUMG00000002863.3	KIF17	ENSG00000117245.13	ENSG00000117245.13	9
chr1	HAVANA	gene	20719731	20732837	.	-	.	ID=ENSG00000189410.12;gene_id=ENSG00000189410.12;gene_type=protein_coding;gene_name=SH2D5;level=2;hgnc_id=HGNC:28819;havana_gene=OTTHUMG00000002620.4	SH2D5	ENSG00000189410.12	ENSG00000189410.12	7
chr1	HAVANA	gene	20740266	20787323	.	-	.	ID=ENSG00000127483.19;gene_id=ENSG00000127483.19;gene_type=protein_coding;gene_name=HP1BP3;level=2;hgnc_id=HGNC:24973;havana_gene=OTTHUMG00000002622.10	HP1BP3	ENSG00000127483.19	ENSG00000127483.19	14
chr1	HAVANA	gene	20806292	21176888	.	-	.	ID=ENSG00000075151.23;gene_id=ENSG00000075151.23;gene_type=protein_coding;gene_name=EIF4G3;level=1;hgnc_id=HGNC:3298;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000002624.7	EIF4G3	ENSG00000075151.23	ENSG00000075151.23	18
chr1	HAVANA	gene	21217247	21345572	.	-	.	ID=ENSG00000117298.16;gene_id=ENSG00000117298.16;gene_type=protein_coding;gene_name=ECE1;level=1;hgnc_id=HGNC:3146;havana_gene=OTTHUMG00000002625.6	ECE1	ENSG00000117298.16	ENSG00000117298.16	14
chr1	HAVANA	gene	21440128	21485005	.	+	.	ID=ENSG00000142794.19;gene_id=ENSG00000142794.19;gene_type=protein_coding;gene_name=NBPF3;level=2;hgnc_id=HGNC:25076;havana_gene=OTTHUMG00000002944.7	NBPF3	ENSG00000142794.19	ENSG00000142794.19	13
chr1	HAVANA	gene	21509397	21578410	.	+	.	ID=ENSG00000162551.14;gene_id=ENSG00000162551.14;gene_type=protein_coding;gene_name=ALPL;level=2;hgnc_id=HGNC:438;havana_gene=OTTHUMG00000002949.3	ALPL	ENSG00000162551.14	ENSG00000162551.14	7
chr1	HAVANA	gene	21596215	21669363	.	-	.	ID=ENSG00000076864.20;gene_id=ENSG00000076864.20;gene_type=protein_coding;gene_name=RAP1GAP;level=1;hgnc_id=HGNC:9858;havana_gene=OTTHUMG00000007513.12	RAP1GAP	ENSG00000076864.20	ENSG00000076864.20	13
chr1	HAVANA	gene	21678298	21783606	.	-	.	ID=ENSG00000090686.16;gene_id=ENSG00000090686.16;gene_type=protein_coding;gene_name=USP48;level=1;hgnc_id=HGNC:18533;havana_gene=OTTHUMG00000007798.5	USP48	ENSG00000090686.16	ENSG00000090686.16	15
chr1	HAVANA	gene	21822244	21937310	.	-	.	ID=ENSG00000142798.20;gene_id=ENSG00000142798.20;gene_type=protein_coding;gene_name=HSPG2;level=2;hgnc_id=HGNC:5273;havana_gene=OTTHUMG00000002674.11	HSPG2	ENSG00000142798.20	ENSG00000142798.20	15
chr1	HAVANA	gene	22023990	22026048	.	-	.	ID=ENSG00000228397.3;gene_id=ENSG00000228397.3;gene_type=lncRNA;gene_name=LINC01635;level=2;hgnc_id=HGNC:52422;havana_gene=OTTHUMG00000002754.7	LINC01635	ENSG00000228397.3	ENSG00000228397.3	6
chr1	HAVANA	gene	22024558	22031223	.	+	.	ID=ENSG00000218510.9;gene_id=ENSG00000218510.9;gene_type=lncRNA;gene_name=LINC00339;level=2;hgnc_id=HGNC:25011;tag=overlapping_locus;havana_gene=OTTHUMG00000193408.2	LINC00339	ENSG00000218510.9	ENSG00000218510.9	12
chr1	HAVANA	gene	22025511	22101360	.	+	.	ID=ENSG00000070831.17;gene_id=ENSG00000070831.17;gene_type=protein_coding;gene_name=CDC42;level=2;hgnc_id=HGNC:1736;tag=overlapping_locus;havana_gene=OTTHUMG00000002753.10	CDC42	ENSG00000070831.17	ENSG00000070831.17	11
chr1	HAVANA	gene	22710839	22921500	.	+	.	ID=ENSG00000133216.17;gene_id=ENSG00000133216.17;gene_type=protein_coding;gene_name=EPHB2;level=2;hgnc_id=HGNC:3393;tag=ncRNA_host;havana_gene=OTTHUMG00000002881.4	EPHB2	ENSG00000133216.17	ENSG00000133216.17	7
chr1	HAVANA	gene	23019443	23083689	.	+	.	ID=ENSG00000004487.17;gene_id=ENSG00000004487.17;gene_type=protein_coding;gene_name=KDM1A;level=1;hgnc_id=HGNC:29079;tag=ncRNA_host;havana_gene=OTTHUMG00000003220.7	KDM1A	ENSG00000004487.17	ENSG00000004487.17	6
chr1	HAVANA	gene	23281307	23287488	.	-	.	ID=ENSG00000261326.4;gene_id=ENSG00000261326.4;gene_type=lncRNA;gene_name=LINC01355;level=2;hgnc_id=HGNC:50584;havana_gene=OTTHUMG00000175761.6	LINC01355	ENSG00000261326.4	ENSG00000261326.4	6
chr1	HAVANA	gene	23303771	23344336	.	-	.	ID=ENSG00000125944.21;gene_id=ENSG00000125944.21;gene_type=protein_coding;gene_name=HNRNPR;level=2;hgnc_id=HGNC:5047;havana_gene=OTTHUMG00000003224.6	HNRNPR	ENSG00000125944.21	ENSG00000125944.21	14
chr1	HAVANA	gene	23368997	23371839	.	+	.	ID=ENSG00000249087.7;gene_id=ENSG00000249087.7;gene_type=lncRNA;gene_name=ZNF436-AS1;level=1;hgnc_id=HGNC:25122;tag=ncRNA_host;havana_gene=OTTHUMG00000003225.3	ZNF436-AS1	ENSG00000249087.7	ENSG00000249087.7	7
chr1	HAVANA	gene	23380909	23424748	.	-	.	ID=ENSG00000204219.11;gene_id=ENSG00000204219.11;gene_type=protein_coding;gene_name=TCEA3;level=2;hgnc_id=HGNC:11615;havana_gene=OTTHUMG00000003233.6	TCEA3	ENSG00000204219.11	ENSG00000204219.11	6
chr1	HAVANA	gene	23428563	23484568	.	-	.	ID=ENSG00000088280.19;gene_id=ENSG00000088280.19;gene_type=protein_coding;gene_name=ASAP3;level=1;hgnc_id=HGNC:14987;havana_gene=OTTHUMG00000003234.8	ASAP3	ENSG00000088280.19	ENSG00000088280.19	12
chr1	HAVANA	gene	23691742	23696835	.	+	.	ID=ENSG00000142676.14;gene_id=ENSG00000142676.14;gene_type=protein_coding;gene_name=RPL11;level=2;hgnc_id=HGNC:10301;havana_gene=OTTHUMG00000002926.8	RPL11	ENSG00000142676.14	ENSG00000142676.14	6
chr1	HAVANA	gene	23791145	23795539	.	+	.	ID=ENSG00000011009.11;gene_id=ENSG00000011009.11;gene_type=protein_coding;gene_name=LYPLA2;level=2;hgnc_id=HGNC:6738;havana_gene=OTTHUMG00000002961.5	LYPLA2	ENSG00000011009.11	ENSG00000011009.11	10
chr1	HAVANA	gene	23795599	23800781	.	-	.	ID=ENSG00000117308.15;gene_id=ENSG00000117308.15;gene_type=protein_coding;gene_name=GALE;level=2;hgnc_id=HGNC:4116;havana_gene=OTTHUMG00000002958.10	GALE	ENSG00000117308.15	ENSG00000117308.15	16
chr1	HAVANA	gene	23801885	23838620	.	-	.	ID=ENSG00000117305.15;gene_id=ENSG00000117305.15;gene_type=protein_coding;gene_name=HMGCL;level=1;hgnc_id=HGNC:5005;havana_gene=OTTHUMG00000002963.5	HMGCL	ENSG00000117305.15	ENSG00000117305.15	9
chr1	HAVANA	gene	23964347	23980927	.	-	.	ID=ENSG00000188529.15;gene_id=ENSG00000188529.15;gene_type=protein_coding;gene_name=SRSF10;level=2;hgnc_id=HGNC:16713;havana_gene=OTTHUMG00000013893.5	SRSF10	ENSG00000188529.15	ENSG00000188529.15	16
chr1	HAVANA	gene	24319357	24364482	.	+	.	ID=ENSG00000158055.16;gene_id=ENSG00000158055.16;gene_type=protein_coding;gene_name=GRHL3;level=2;hgnc_id=HGNC:25839;havana_gene=OTTHUMG00000003040.6	GRHL3	ENSG00000158055.16	ENSG00000158055.16	9
chr1	HAVANA	gene	24356999	24416934	.	-	.	ID=ENSG00000001460.18;gene_id=ENSG00000001460.18;gene_type=protein_coding;gene_name=STPG1;level=2;hgnc_id=HGNC:28070;havana_gene=OTTHUMG00000003297.4	STPG1	ENSG00000001460.18	ENSG00000001460.18	12
chr1	HAVANA	gene	24415802	24472976	.	+	.	ID=ENSG00000001461.17;gene_id=ENSG00000001461.17;gene_type=protein_coding;gene_name=NIPAL3;level=2;hgnc_id=HGNC:25233;havana_gene=OTTHUMG00000003299.4	NIPAL3	ENSG00000001461.17	ENSG00000001461.17	7
chr1	HAVANA	gene	24502351	24541040	.	+	.	ID=ENSG00000117602.13;gene_id=ENSG00000117602.13;gene_type=protein_coding;gene_name=RCAN3;level=2;hgnc_id=HGNC:3042;havana_gene=OTTHUMG00000003298.9	RCAN3	ENSG00000117602.13	ENSG00000117602.13	10
chr1	HAVANA	gene	24631716	24673281	.	+	.	ID=ENSG00000133226.17;gene_id=ENSG00000133226.17;gene_type=protein_coding;gene_name=SRRM1;level=2;hgnc_id=HGNC:16638;havana_gene=OTTHUMG00000003320.5	SRRM1	ENSG00000133226.17	ENSG00000133226.17	23
chr1	HAVANA	gene	25242249	25338213	.	-	.	ID=ENSG00000117616.18;gene_id=ENSG00000117616.18;gene_type=protein_coding;gene_name=RSRP1;level=2;hgnc_id=HGNC:25234;tag=overlapping_locus;havana_gene=OTTHUMG00000043611.7	RSRP1	ENSG00000117616.18	ENSG00000117616.18	22
chr1	HAVANA	gene	25272393	25330445	.	+	.	ID=ENSG00000187010.21;gene_id=ENSG00000187010.21;gene_type=protein_coding;gene_name=RHD;level=2;hgnc_id=HGNC:10009;havana_gene=OTTHUMG00000003476.10	RHD	ENSG00000187010.21	ENSG00000187010.21	11
chr1	HAVANA	gene	25338317	25362361	.	+	.	ID=ENSG00000183726.11;gene_id=ENSG00000183726.11;gene_type=protein_coding;gene_name=TMEM50A;level=2;hgnc_id=HGNC:30590;havana_gene=OTTHUMG00000007651.2	TMEM50A	ENSG00000183726.11	ENSG00000183726.11	6
chr1	HAVANA	gene	25362249	25430192	.	-	.	ID=ENSG00000188672.19;gene_id=ENSG00000188672.19;gene_type=protein_coding;gene_name=RHCE;level=1;hgnc_id=HGNC:10008;havana_gene=OTTHUMG00000007650.6	RHCE	ENSG00000188672.19	ENSG00000188672.19	10
chr1	HAVANA	gene	25543606	25568886	.	+	.	ID=ENSG00000157978.12;gene_id=ENSG00000157978.12;gene_type=protein_coding;gene_name=LDLRAP1;level=2;hgnc_id=HGNC:18640;havana_gene=OTTHUMG00000007386.6	LDLRAP1	ENSG00000157978.12	ENSG00000157978.12	7
chr1	HAVANA	gene	25616791	25786206	.	+	.	ID=ENSG00000117643.15;gene_id=ENSG00000117643.15;gene_type=protein_coding;gene_name=MAN1C1;level=2;hgnc_id=HGNC:19080;havana_gene=OTTHUMG00000004417.3	MAN1C1	ENSG00000117643.15	ENSG00000117643.15	8
chr1	HAVANA	gene	25818640	25832942	.	+	.	ID=ENSG00000117640.18;gene_id=ENSG00000117640.18;gene_type=protein_coding;gene_name=MTFR1L;level=1;hgnc_id=HGNC:28836;tag=overlapping_locus;havana_gene=OTTHUMG00000007377.8	MTFR1L	ENSG00000117640.18	ENSG00000117640.18	23
chr1	HAVANA	gene	25884181	25906991	.	-	.	ID=ENSG00000117632.23;gene_id=ENSG00000117632.23;gene_type=protein_coding;gene_name=STMN1;level=2;hgnc_id=HGNC:6510;tag=ncRNA_host;havana_gene=OTTHUMG00000007389.4	STMN1	ENSG00000117632.23	ENSG00000117632.23	9
